record_id,source_row,pbs_code,teamcenter_id,bom_id,item_description,system,nominal_load_kw,uncertainty_pct,sample_mean_kw,sample_p95_kw,sample_p99_kw,spearman_fw_load,spearman_overload,abs_spearman_fw_load,abs_spearman_overload
2292,2291,PBS_GROUP_0042,,BOM_002119,ITEM_001639,HVAC,0.204,0.35,0.20400923,0.25687945038080207,0.2702154594659805,0.8409053295162356,0.4400475417110644,0.8409053295162356,0.4400475417110644
57,56,PBS_GROUP_SMALL,,BOM_000039,ITEM_000057,CW,0.10454824834,0.35,0.10448719,0.13146847411990165,0.13845590159296986,0.8408975381859504,0.4401986458537959,0.8408975381859504,0.4401986458537959
873,872,PBS_GROUP_SMALL,TC_000806,BOM_000853,ITEM_000839,HVAC,0.057,0.35,0.05700822,0.07178530506789683,0.0753747509419918,0.8408951310051106,0.43852045714336824,0.8408951310051106,0.43852045714336824
2189,2188,,,BOM_002072,ITEM_001561,HVAC,0.144,0.35,0.1439565,0.181104951351881,0.19049695640802383,0.8408917876503228,0.4395027403309532,0.8408917876503228,0.4395027403309532
690,689,PBS_GROUP_0018,TC_000623,BOM_000671,ITEM_000669,HVAC,0.48,0.35,0.4800536,0.6049078911542892,0.636062803864479,0.8408909813246886,0.440994417613377,0.8408909813246886,0.440994417613377
2416,2415,,,BOM_002116,ITEM_000035,HVAC,0.681,0.35,0.68085897,0.857617089152336,0.9021080994606018,0.8408904238457681,0.4401789396189367,0.8408904238457681,0.4401789396189367
2158,2157,,,BOM_002041,ITEM_001530,HVAC,0.248,0.35,0.24805358,0.3121879562735557,0.3284950029850006,0.8408780931859163,0.44085416046731496,0.8408780931859163,0.44085416046731496
2186,2185,,,BOM_002069,ITEM_001558,HVAC,0.117,0.35,0.11695445,0.14744503274559972,0.1549550594389438,0.8408747004910583,0.43834299809866384,0.8408747004910583,0.43834299809866384
59,58,PBS_GROUP_SMALL,,BOM_000041,ITEM_000059,CW,2.069,0.35,2.0692513,2.608688485622406,2.738973298072814,0.8408739927690878,0.4406278781310966,0.8408739927690878,0.4406278781310966
2321,2320,,,BOM_002147,ITEM_001667,HVAC,0.087,0.35,0.08695989,0.1095703437924385,0.11513292066752909,0.8408607322750364,0.4389575169378355,0.8408607322750364,0.4389575169378355
897,896,PBS_GROUP_0030,TC_000830,BOM_000877,ITEM_000863,HVAC,0.084,0.35,0.08395344,0.10570093505084514,0.11120270021259784,0.8408606763325485,0.4389353991156444,0.8408606763325485,0.4389353991156444
2191,2190,,,BOM_002074,ITEM_001563,HVAC,0.351,0.35,0.35091293,0.44187707751989364,0.4646947982907295,0.8408597382483797,0.4391302127494086,0.8408597382483797,0.4391302127494086
2307,2306,,,BOM_002133,ITEM_001653,HVAC,0.04,0.35,0.04001232,0.05038199722766876,0.0529956829175353,0.8408579907248768,0.43857684457282653,0.8408579907248768,0.43857684457282653
2349,2348,,,BOM_002175,ITEM_001695,HVAC,0.007,0.35,0.0069962307,0.008819602616131305,0.009264178629964589,0.8408565250614846,0.44148744524633987,0.8408565250614846,0.44148744524633987
2178,2177,,,BOM_002061,ITEM_001550,HVAC,0.151,0.35,0.15093987,0.1902442581951618,0.199955240637064,0.8408548868081944,0.43979773504574243,0.8408548868081944,0.43979773504574243
2160,2159,,,BOM_002043,ITEM_001532,HVAC,0.081,0.35,0.08099153,0.10192819125950335,0.10726039446890354,0.8408524691545626,0.44024910936388967,0.8408524691545626,0.44024910936388967
1693,1692,PBS_GROUP_SMALL,TC_001626,BOM_001668,ITEM_001343,HVAC,2.147,0.35,2.1460025,2.701569664478302,2.8407044887542723,0.8408522382996462,0.4408695388021834,0.8408522382996462,0.4408695388021834
2333,2332,,,BOM_002159,ITEM_001679,HVAC,0.241,0.35,0.24094595,0.303428266942501,0.3191509053111076,0.840846566481892,0.4405198198843166,0.840846566481892,0.4405198198843166
1940,1939,PBS_GROUP_SMALL,TC_001873,BOM_001915,ITEM_001391,CW,1.008,0.14,1.0079423,1.1128213822841642,1.1388270437717436,0.8408445604115156,0.43916873094171416,0.8408445604115156,0.43916873094171416
17,16,PBS_GROUP_0001,,BOM_000017,ITEM_000017,CW,3.3223485000000004,0.35,3.3224638,4.18516182899475,4.399545578956603,0.8408411232943835,0.4398842694360597,0.8408411232943835,0.4398842694360597
34,33,,,BOM_000027,ITEM_000034,CW,1.974518,0.35,1.9746128,2.4869542837142946,2.6148112225532527,0.8408264806917431,0.44012927109114724,0.8408264806917431,0.44012927109114724
2288,2287,PBS_GROUP_SMALL,,BOM_002116,ITEM_001635,HVAC,0.239,0.35,0.23907425,0.30094309598207475,0.3164414051175117,0.8408252513939112,0.4395196057002211,0.8408252513939112,0.4395196057002211
2183,2182,,,BOM_002066,ITEM_001555,HVAC,0.178,0.35,0.1779424,0.22395977675914763,0.23568164601922034,0.8407931035527999,0.43780107512311967,0.8407931035527999,0.43780107512311967
653,652,,TC_000586,BOM_000634,ITEM_000632,HVAC,0.457,0.35,0.4568109,0.5755911111831664,0.6055755198001861,0.8407861525398174,0.44010353861229484,0.8407861525398174,0.44010353861229484
666,665,PBS_GROUP_0001,TC_000599,BOM_000647,ITEM_000645,HVAC,0.371,0.35,0.3710807,0.4673743680119514,0.4912038761377334,0.8407766484572826,0.43965589277883904,0.8407766484572826,0.43965589277883904
2181,2180,,,BOM_002064,ITEM_001553,HVAC,0.0056939999999999,0.35,0.005691637,0.007171998522244392,0.00754049802199006,0.840768239951075,0.4401708081555466,0.840768239951075,0.4401708081555466
970,969,PBS_GROUP_0031,TC_000903,BOM_000950,ITEM_000933,HVAC,0.13,0.14,0.1300059,0.14356483668088912,0.14686988517642022,0.840767762510787,0.44032237911778094,0.840767762510787,0.44032237911778094
1538,1537,PBS_GROUP_0039,TC_001471,BOM_001514,ITEM_001188,CW,1.2004758,0.14,1.2003919,1.3246686697006225,1.355930953025818,0.840759857321431,0.4414909036934256,0.840759857321431,0.4414909036934256
1541,1540,PBS_GROUP_0039,TC_001474,BOM_001517,ITEM_001191,CW,0.1998192,0.14,0.19977838,0.22058278620243071,0.22569351598620416,0.8407592340330783,0.4377952498966572,0.8407592340330783,0.4377952498966572
2236,2235,PBS_GROUP_0025,,BOM_002109,ITEM_000751,HVAC,0.153,0.14,0.15301645,0.16883091703057287,0.17286584496498109,0.840749617253024,0.4393472568249671,0.840749617253024,0.4393472568249671
2218,2217,,,BOM_002101,ITEM_001590,HVAC,0.269,0.35,0.26887295,0.3388229593634605,0.3562547063827514,0.8407400521960127,0.4400574332761766,0.8407400521960127,0.4400574332761766
680,679,PBS_GROUP_SMALL,TC_000613,BOM_000661,ITEM_000659,HVAC,0.916,0.35,0.9160661,1.1538642704486848,1.2130539059638976,0.8407250123233729,0.43909326514807717,0.8407250123233729,0.43909326514807717
1556,1555,PBS_GROUP_0039,TC_001489,BOM_001532,ITEM_001206,CW,2.35,0.14,2.3494556,2.5925145626068113,2.65425975561142,0.840698440202538,0.437871335085152,0.840698440202538,0.437871335085152
1690,1689,PBS_GROUP_SMALL,TC_001623,BOM_001665,ITEM_001340,HVAC,1.344,0.35,1.3435388,1.691963356733322,1.779967440366745,0.8406943300195762,0.44049698700180073,0.8406943300195762,0.44049698700180073
2310,2309,,,BOM_002136,ITEM_001656,HVAC,0.027,0.35,0.026996586,0.034008626453578474,0.03573227941989898,0.8406933519961172,0.43843429087855235,0.8406933519961172,0.43843429087855235
2457,2456,PBS_GROUP_SMALL,TC_001880,BOM_002269,ITEM_001728,HVAC,0.062,0.35,0.061996788,0.07809470817446708,0.08205325819551944,0.840686553167386,0.440325647443333,0.840686553167386,0.440325647443333
2335,2334,,,BOM_002161,ITEM_001681,HVAC,0.078,0.35,0.07798757,0.0982910629361868,0.103321538195014,0.8406824788910664,0.43940187749087223,0.8406824788910664,0.43940187749087223
2315,2314,,,BOM_002141,ITEM_001661,HVAC,0.282,0.35,0.28191242,0.35489919334650033,0.3734394744038581,0.8406816918194809,0.4399966156221754,0.8406816918194809,0.4399966156221754
2179,2178,,,BOM_002062,ITEM_001551,HVAC,0.287,0.35,0.28684485,0.36150159835815426,0.38000955730676644,0.8406628894468141,0.4401104088814756,0.8406628894468141,0.4401104088814756
802,801,PBS_GROUP_SMALL,TC_000735,BOM_000782,ITEM_000770,HVAC,0.216,0.35,0.21594435,0.2721467405557632,0.2860569831728935,0.8406521196550614,0.43940401480003616,0.8406521196550614,0.43940401480003616
2357,2356,PBS_GROUP_0042,,BOM_002183,ITEM_001701,HVAC,0.067,0.35,0.066969305,0.08429335318505762,0.08870271079242228,0.8406396750943667,0.43910891776106437,0.8406396750943667,0.43910891776106437
733,732,PBS_GROUP_0022,TC_000666,BOM_000713,ITEM_000702,FW,0.1985560031,0.13,0.19853754,0.21760424450039864,0.22239475548267365,0.840636109053929,0.44075984094371096,0.840636109053929,0.44075984094371096
668,667,PBS_GROUP_0001,TC_000601,BOM_000649,ITEM_000647,HVAC,0.531,0.35,0.5307713,0.6681280612945556,0.7034339582920073,0.8406251426281354,0.4391970015495906,0.8406251426281354,0.4391970015495906
729,728,PBS_GROUP_0022,TC_000662,BOM_000709,ITEM_000702,HVAC,1.488,0.14,1.4879193,1.64189835190773,1.6804822778701782,0.8406142450641082,0.4387735781537309,0.8406142450641082,0.4387735781537309
2153,2152,,,BOM_002036,ITEM_001525,HVAC,0.14,0.35,0.13996498,0.176196950674057,0.18539156094193457,0.8406121649993423,0.44012675294113435,0.8406121649993423,0.44012675294113435
102,101,PBS_GROUP_0011,TC_000035,BOM_000083,ITEM_000101,CW,0.074,0.14,0.073986106,0.08168614879250527,0.08359208010137081,0.8406061421238491,0.4394916014994707,0.8406061421238491,0.4394916014994707
676,675,PBS_GROUP_0018,TC_000609,BOM_000657,ITEM_000655,HVAC,0.6056496,0.35,0.60521936,0.7625360667705535,0.8017604094743729,0.8406019275155114,0.43972488730653453,0.8406019275155114,0.43972488730653453
2151,2150,,,BOM_002034,ITEM_001523,HVAC,0.104,0.35,0.10395014,0.13096272125840186,0.13772527888417244,0.8406012773370029,0.4394668214232088,0.8406012773370029,0.4394668214232088
900,899,PBS_GROUP_SMALL,TC_000833,BOM_000880,ITEM_000866,HVAC,0.181,0.35,0.18095836,0.22789448052644729,0.2395873230695724,0.8405977954183946,0.43992659603362366,0.8405977954183946,0.43992659603362366
105,104,PBS_GROUP_SMALL,TC_000038,BOM_000086,ITEM_000104,CW,0.2172786,0.14,0.21730447,0.23984090909361838,0.24553023293614387,0.8405959448804017,0.4416367142101906,0.8405959448804017,0.4416367142101906
2187,2186,,,BOM_002070,ITEM_001559,HVAC,0.244,0.35,0.2440016,0.30704989284276946,0.32301727056503293,0.8405892694688774,0.44117195597463915,0.8405892694688774,0.44117195597463915
2313,2312,,,BOM_002139,ITEM_001659,HVAC,0.105,0.35,0.104942136,0.13236544132232664,0.139077325463295,0.8405871601223014,0.4388271628605099,0.8405871601223014,0.4388271628605099
1707,1706,PBS_GROUP_SMALL,TC_001640,BOM_001682,ITEM_001356,HVAC,0.009,0.14,0.009000524,0.009932886855676771,0.010166684640571475,0.8405845044070442,0.439198742883438,0.8405845044070442,0.439198742883438
2196,2195,,,BOM_002079,ITEM_001568,HVAC,0.13,0.35,0.12996703,0.16373232081532477,0.17210984051227568,0.8405727356895665,0.44071780254873894,0.8405727356895665,0.44071780254873894
2171,2170,,,BOM_002054,ITEM_001543,HVAC,0.229,0.35,0.22896536,0.28839269280433655,0.30350823312997816,0.840572078372927,0.43994415769344053,0.840572078372927,0.43994415769344053
725,724,PBS_GROUP_0022,TC_000658,BOM_000705,ITEM_000700,HVAC,1.282,0.14,1.2816896,1.4151633024215695,1.4480235612392425,0.8405560692160052,0.4392729293167541,0.8405560692160052,0.4392729293167541
882,881,PBS_GROUP_0029,TC_000815,BOM_000862,ITEM_000848,HVAC,0.36,0.35,0.35994822,0.45341228395700445,0.47663741260766984,0.8405495256270685,0.4403580049757071,0.8405495256270685,0.4403580049757071
37,36,PBS_GROUP_0002,,,ITEM_000037,CW,3.478,0.18,3.4781346,3.942065596580505,4.0579361152648925,0.8405413912242059,0.441147669964465,0.8405413912242059,0.441147669964465
1689,1688,PBS_GROUP_0031,TC_001622,BOM_001664,ITEM_001339,HVAC,0.1323146,0.14,0.13230726,0.14602752700448035,0.1494111743569374,0.8405398596685412,0.4402504099159026,0.8405398596685412,0.4402504099159026
1546,1545,PBS_GROUP_0039,TC_001479,BOM_001522,ITEM_001196,CW,2.244,0.14,2.2438471,2.4771339535713195,2.5356147623062135,0.8405386260045903,0.44103878283080034,0.8405386260045903,0.44103878283080034
1030,1029,,TC_000963,BOM_001009,ITEM_000989,FW,0.6057359999999999,0.03,0.6057456,0.6191628187894821,0.6225563448667526,0.8405351212750297,0.4382943080238221,0.8405351212750297,0.4382943080238221
32,31,,,BOM_000027,ITEM_000032,CW,0.0644368,0.35,0.06444564,0.08118424527347087,0.08528946571052075,0.8405331839424376,0.43748019716768805,0.8405331839424376,0.43748019716768805
2197,2196,,,BOM_002080,ITEM_001569,HVAC,0.315,0.35,0.31489158,0.39614073038101194,0.41712866723537434,0.8405295550019223,0.43845423687989593,0.8405295550019223,0.43845423687989593
636,635,PBS_GROUP_0001,TC_000569,BOM_000617,ITEM_000615,HVAC,1.978,0.35,1.978139,2.4911953926086423,2.621141710281372,0.8405173626086797,0.44008654246161205,0.8405173626086797,0.44008654246161205
883,882,PBS_GROUP_0029,TC_000816,BOM_000863,ITEM_000849,CW,0.4406868,0.35,0.4405127,0.5551723659038542,0.5835821056365966,0.8405164037377431,0.43891250205311483,0.8405164037377431,0.43891250205311483
681,680,PBS_GROUP_0018,TC_000614,BOM_000662,ITEM_000660,HVAC,0.555,0.35,0.55482775,0.6994517028331756,0.7353123939037323,0.8405149736385039,0.4398014381007863,0.8405149736385039,0.4398014381007863
2188,2187,,,BOM_002071,ITEM_001560,HVAC,0.236,0.35,0.23584387,0.2969671428203582,0.31242625236511223,0.8405059634469285,0.44108294521135394,0.8405059634469285,0.44108294521135394
2182,2181,,,BOM_002065,ITEM_001554,HVAC,0.277,0.35,0.27691117,0.34845369458198544,0.36651592403650285,0.8405005872319531,0.44001486933442235,0.8405005872319531,0.44001486933442235
2161,2160,,,BOM_002044,ITEM_001533,HVAC,0.181,0.35,0.18093134,0.22772472128272056,0.23951816484332084,0.8404952483891732,0.4386821085750234,0.8404952483891732,0.4386821085750234
1690,1689,PBS_GROUP_SMALL,TC_001623,BOM_001665,ITEM_001340,CW,0.728461,0.35,0.72825205,0.9171415954828261,0.9649453437328338,0.8404915568175225,0.440641351656889,0.8404915568175225,0.440641351656889
1937,1936,PBS_GROUP_0021,TC_001870,BOM_001912,ITEM_000688,HVAC,1.587,0.14,1.5867324,1.751644080877304,1.7929532635211944,0.8404893953530598,0.4393602998609403,0.8404893953530598,0.4393602998609403
2350,2349,,,BOM_002176,ITEM_001696,HVAC,0.035,0.35,0.03499588,0.04410220924764871,0.04632675882428884,0.8404886020890874,0.43956301427292704,0.8404886020890874,0.43956301427292704
887,886,PBS_GROUP_0029,TC_000820,BOM_000867,ITEM_000853,CW,0.0361248,0.35,0.036113426,0.04547056313604116,0.04782034669071436,0.8404829941008424,0.43886499565916753,0.8404829941008424,0.43886499565916753
2387,2386,PBS_GROUP_0022,,BOM_000710,ITEM_000701,HVAC,1.3409253,0.14,1.3408483,1.4804898858070372,1.5146056604385376,0.840479644519957,0.44122428191215285,0.840479644519957,0.44122428191215285
216,215,PBS_GROUP_0015,TC_000149,BOM_000197,ITEM_000195,FW,0.5651953999999999,0.13,0.5651659,0.6195650964975357,0.6332264101505279,0.8404778533377026,0.43849456361201,0.8404778533377026,0.43849456361201
2163,2162,,,BOM_002046,ITEM_001535,HVAC,0.263,0.35,0.2629923,0.3309980630874634,0.34792256385087966,0.8404730955801512,0.43869618817662354,0.8404730955801512,0.43869618817662354
1529,1528,PBS_GROUP_0039,TC_001462,BOM_001505,ITEM_001179,CW,2.321,0.14,2.3205898,2.561225390434265,2.622085771560669,0.840472931839408,0.4389287892005864,0.840472931839408,0.4389287892005864
2356,2355,PBS_GROUP_0042,,BOM_002182,ITEM_001700,HVAC,0.04,0.35,0.03999139,0.05035965777933597,0.05298642661422491,0.8404462403302676,0.4389251581944959,0.8404462403302676,0.4389251581944959
2353,2352,PBS_GROUP_0025,,BOM_002179,ITEM_001698,HVAC,0.138,0.14,0.13799475,0.1523499086499214,0.15588722079992295,0.8404294574580156,0.4397274708495413,0.8404294574580156,0.4397274708495413
2177,2176,,,BOM_002060,ITEM_001549,HVAC,0.197,0.35,0.1969886,0.24824409186840055,0.2609821993112564,0.8404234504606866,0.4399491455560048,0.8404234504606866,0.4399491455560048
886,885,PBS_GROUP_0029,TC_000819,BOM_000866,ITEM_000852,CW,0.7317565,0.35,0.73187643,0.9214179337024687,0.9689719516038895,0.8403998029732509,0.4393073708754342,0.8403998029732509,0.4393073708754342
1935,1934,PBS_GROUP_0021,TC_001868,BOM_001910,ITEM_000687,HVAC,1.375,0.14,1.3746823,1.517303317785263,1.5533606088161465,0.8403936930209173,0.43937321272174595,0.8403936930209173,0.43937321272174595
2301,2300,,,BOM_002127,ITEM_001647,HVAC,0.001971,0.35,0.0019712136,0.002483787469100207,0.002612642378080636,0.8403916769367674,0.43972885313550714,0.8403916769367674,0.43972885313550714
648,647,PBS_GROUP_0001,TC_000581,BOM_000629,ITEM_000627,HVAC,0.579,0.35,0.5788688,0.7293725162744522,0.766412255167961,0.8403866331517392,0.4382636875719081,0.8403866331517392,0.4382636875719081
35,34,,,BOM_000027,ITEM_000035,CW,2.312,0.35,2.3114429,2.9109903216362,3.0614944291114807,0.8403768287012807,0.4394910511254553,0.8403768287012807,0.4394910511254553
2354,2353,PBS_GROUP_0025,,BOM_002180,ITEM_001698,HVAC,0.081,0.14,0.08099401,0.0894205667078495,0.09152509137988091,0.8403766621762367,0.4395355531785273,0.8403766621762367,0.4395355531785273
2326,2325,,,BOM_002152,ITEM_001672,HVAC,0.126,0.35,0.12597445,0.15864870995283126,0.16677689224481582,0.840376011729176,0.4382686820945581,0.840376011729176,0.4382686820945581
2290,2289,PBS_GROUP_SMALL,,BOM_002117,ITEM_001637,HVAC,0.195,0.35,0.19487798,0.2455119676887989,0.25818107813596725,0.8403733395054562,0.43984696581840443,0.8403733395054562,0.43984696581840443
1703,1702,PBS_GROUP_SMALL,TC_001636,BOM_001678,ITEM_001353,HVAC,0.104,0.14,0.103987135,0.11477541141211985,0.11747661061584949,0.8403729974887079,0.44035081078121496,0.8403729974887079,0.44035081078121496
887,886,PBS_GROUP_0029,TC_000820,BOM_000867,ITEM_000853,HVAC,0.701,0.35,0.70092463,0.8828428089618682,0.9283645212650299,0.8403717533257947,0.44160086069243565,0.8403717533257947,0.44160086069243565
2156,2155,,,BOM_002039,ITEM_001528,HVAC,0.156,0.35,0.15597051,0.19650212228298183,0.20666201457381247,0.8403661873088557,0.4413794160623096,0.8403661873088557,0.4413794160623096
1694,1693,PBS_GROUP_SMALL,TC_001627,BOM_001669,ITEM_001344,HVAC,0.0014944,0.35,0.0014945192,0.0018834370770491658,0.0019780177040956914,0.8403658263369379,0.43923286717547183,0.8403658263369379,0.43923286717547183
1530,1529,PBS_GROUP_0039,TC_001463,BOM_001506,ITEM_001180,CW,0.103911984,0.14,0.10391698,0.1146946683526039,0.11740063913166524,0.8403611035689205,0.4388177671768834,0.8403611035689205,0.4388177671768834
654,653,PBS_GROUP_0001,TC_000587,BOM_000635,ITEM_000633,HVAC,0.616,0.35,0.6157363,0.7755899429321288,0.8153492641448974,0.8403559951627366,0.44099008608038764,0.8403559951627366,0.44099008608038764
2341,2340,,,BOM_002167,ITEM_001687,HVAC,0.129,0.35,0.12895937,0.1624588437378406,0.17083035811781883,0.8403531136659866,0.4401774350258153,0.8403531136659866,0.4401774350258153
693,692,PBS_GROUP_0019,TC_000626,BOM_000674,ITEM_000672,HVAC,0.021,0.35,0.0209938,0.026437950227409593,0.02780122004449367,0.8403442392063843,0.4388225455456938,0.8403442392063843,0.4388225455456938
639,638,PBS_GROUP_0001,TC_000572,BOM_000620,ITEM_000618,HVAC,1.955,0.35,1.9544616,2.463039422035217,2.5894524097442626,0.8403397597007737,0.4404780388153077,0.8403397597007737,0.4404780388153077
56,55,PBS_GROUP_SMALL,,BOM_000038,ITEM_000056,CW,0.215441,0.35,0.21540034,0.27129867821931836,0.2851527869701385,0.8403391983279457,0.43934499539209804,0.8403391983279457,0.43934499539209804
669,668,PBS_GROUP_0001,TC_000602,BOM_000650,ITEM_000648,HVAC,0.423,0.35,0.42295265,0.5324564367532728,0.5599539226293563,0.8403313690444371,0.4385387526329329,0.8403313690444371,0.4385387526329329
976,975,PBS_GROUP_0031,TC_000909,BOM_000955,ITEM_000939,HVAC,0.17,0.14,0.1699833,0.1876150757074356,0.19206351280212403,0.8402999309160568,0.43875884585574204,0.8402999309160568,0.43875884585574204
664,663,PBS_GROUP_0001,TC_000597,BOM_000645,ITEM_000643,HVAC,0.729,0.35,0.72887146,0.9186369359493255,0.9656704294681548,0.8402872282791378,0.44013568483568977,0.8402872282791378,0.44013568483568977
70,69,PBS_GROUP_SMALL,TC_000003,BOM_000052,ITEM_000070,HVAC,0.368,0.14,0.36796468,0.40626180619001384,0.4158415275812149,0.8402640755222173,0.4403690917399768,0.8402640755222173,0.4403690917399768
886,885,PBS_GROUP_0029,TC_000819,BOM_000866,ITEM_000852,HVAC,0.588,0.35,0.58787864,0.7401837646961211,0.7785179537534713,0.8402585813955704,0.4397504278512923,0.8402585813955704,0.4397504278512923
1706,1705,PBS_GROUP_0031,TC_001639,BOM_001681,ITEM_001355,HVAC,0.199,0.14,0.19898596,0.21964486241340636,0.22479012489318845,0.8402569060175876,0.4401276799168502,0.8402569060175876,0.4401276799168502
877,876,PBS_GROUP_0029,TC_000810,BOM_000857,ITEM_000843,HVAC,0.226,0.35,0.22593787,0.28443993777036664,0.29908893674612047,0.8402445351627793,0.43988706791886645,0.8402445351627793,0.43988706791886645
2164,2163,,,BOM_002047,ITEM_001536,HVAC,0.074,0.35,0.074012786,0.09329274035990238,0.0980083192884922,0.8402420072279725,0.44013009755792665,0.8402420072279725,0.44013009755792665
118,117,PBS_GROUP_0002,TC_000051,BOM_000099,ITEM_000116,HVAC,4.2337175,0.18,4.2336454,4.79772469997406,4.93798110961914,0.8402304745094988,0.4389255850522594,0.8402304745094988,0.4389255850522594
884,883,PBS_GROUP_0029,TC_000817,BOM_000864,ITEM_000850,HVAC,0.3099285,0.35,0.30987892,0.3903468608856201,0.4105109578371048,0.8402279175638607,0.4380883434342185,0.8402279175638607,0.4380883434342185
2339,2338,,,BOM_002165,ITEM_001685,HVAC,0.109,0.35,0.10897325,0.1372489310801029,0.14435073941946028,0.8402275242371748,0.4409195318617936,0.8402275242371748,0.4409195318617936
721,720,PBS_GROUP_0022,TC_000654,BOM_000701,ITEM_000698,FW,4.213368,0.13,4.213207,4.619914412498474,4.720443339347839,0.8402226735409803,0.4398434934499555,0.8402226735409803,0.4398434934499555
1042,1041,PBS_GROUP_SMALL,TC_000975,BOM_001021,ITEM_001001,HVAC,2.745,0.14,2.7449675,3.0298964738845826,3.100734374523163,0.8402127697362574,0.4400604703155053,0.8402127697362574,0.4400604703155053
2300,2299,,,BOM_002126,ITEM_001646,HVAC,0.077,0.35,0.07698258,0.09698266386985777,0.1019648369401693,0.840211029747874,0.4403052146442645,0.840211029747874,0.4403052146442645
2195,2194,,,BOM_002078,ITEM_001567,HVAC,0.17,0.35,0.16993068,0.21408110558986662,0.2250480517745018,0.8401933167205388,0.4404573971290719,0.8401933167205388,0.4404573971290719
2231,2230,PBS_GROUP_0025,,BOM_002106,ITEM_000751,HVAC,0.114,0.14,0.11401208,0.12585750073194504,0.12881321847438812,0.8401835014344362,0.4401678292436782,0.8401835014344362,0.4401678292436782
660,659,PBS_GROUP_0001,TC_000593,BOM_000641,ITEM_000639,HVAC,0.474,0.35,0.47401816,0.59606773853302,0.6279726541042328,0.840183483323547,0.4391285307534747,0.840183483323547,0.4391285307534747
850,849,PBS_GROUP_SMALL,TC_000783,BOM_000830,ITEM_000818,HVAC,0.176,0.35,0.17596611,0.22166729792952536,0.23293453291058538,0.8401725083656325,0.44083546294551795,0.8401725083656325,0.44083546294551795
2413,2412,,,BOM_002116,ITEM_000032,HVAC,0.825,0.35,0.8248574,1.0398428857326505,1.0924444448947903,0.840159146161886,0.4391173568028918,0.840159146161886,0.4391173568028918
1040,1039,PBS_GROUP_0033,TC_000973,BOM_001019,ITEM_000999,FW,5.573376,0.13,5.5729213,6.111967206001282,6.244101805686951,0.8401572850794282,0.4402188891425503,0.8401572850794282,0.4402188891425503
644,643,,TC_000577,BOM_000625,ITEM_000623,HVAC,1.292,0.35,1.2921915,1.6264836549758908,1.7097849774360654,0.8401235099179487,0.43993910141291076,0.8401235099179487,0.43993910141291076
655,654,PBS_GROUP_0001,TC_000588,BOM_000636,ITEM_000634,HVAC,0.53,0.35,0.52988636,0.6671722173690796,0.7016544330120086,0.8401061772148354,0.4394394632574728,0.8401061772148354,0.4394394632574728
1553,1552,PBS_GROUP_0039,TC_001486,BOM_001529,ITEM_001203,CW,2.301,0.14,2.3004186,2.539143407344818,2.5995187067985532,0.8401021891208449,0.44062553678032185,0.8401021891208449,0.44062553678032185
871,870,PBS_GROUP_SMALL,TC_000804,BOM_000851,ITEM_000837,HVAC,0.04,0.35,0.039987598,0.05037222765386104,0.0529702964797616,0.8401006496704126,0.4402453954105042,0.8401006496704126,0.4402453954105042
881,880,PBS_GROUP_0029,TC_000814,BOM_000861,ITEM_000847,CW,0.0562915584,0.35,0.05627418,0.07087332457304,0.0745487678796053,0.840098661784999,0.4380248423365542,0.840098661784999,0.4380248423365542
885,884,PBS_GROUP_0029,TC_000818,BOM_000865,ITEM_000851,CW,0.7603622571999998,0.35,0.76056975,0.9575750738382337,1.0072221624851225,0.8400959129292578,0.44016070709805294,0.8400959129292578,0.44016070709805294
899,898,PBS_GROUP_0030,TC_000832,BOM_000879,ITEM_000865,HVAC,0.078,0.35,0.07800694,0.0982582475990057,0.10330123431980609,0.8400896080769837,0.440161593506424,0.8400896080769837,0.440161593506424
36,35,,,BOM_000027,ITEM_000036,CW,1.902,0.35,1.9011186,2.3942089438438416,2.516289880275726,0.8400713529581613,0.440109658703971,0.8400713529581613,0.440109658703971
2192,2191,,,BOM_002075,ITEM_001564,HVAC,0.161,0.35,0.16096194,0.20270751193165776,0.2129436793923378,0.8400664535584915,0.43928088943025345,0.8400664535584915,0.43928088943025345
2173,2172,,,BOM_002056,ITEM_001545,HVAC,0.17667,0.35,0.17667346,0.22240150198340414,0.23399855956435203,0.8400662264612153,0.4396386550454484,0.8400662264612153,0.4396386550454484
877,876,PBS_GROUP_0029,TC_000810,BOM_000857,ITEM_000843,CW,1.017,0.35,1.0168064,1.2803315043449401,1.345909411907196,0.8400568975451258,0.43811016820904447,0.8400568975451258,0.43811016820904447
2343,2342,,,BOM_002169,ITEM_001689,HVAC,0.119,0.35,0.118962415,0.14984128922224044,0.15768127366900445,0.8400433938321002,0.439796716644887,0.8400433938321002,0.439796716644887
682,681,PBS_GROUP_0018,TC_000615,BOM_000663,ITEM_000661,HVAC,0.522,0.35,0.521844,0.657618948817253,0.6917116779088974,0.840029935193272,0.44050598792021184,0.840029935193272,0.44050598792021184
6,5,PBS_GROUP_0001,,BOM_000006,ITEM_000006,CW,3.692,0.35,3.689235,4.647596311569213,4.888598895072937,0.8400214330766865,0.4396411053828194,0.8400214330766865,0.4396411053828194
2297,2296,,,BOM_002123,ITEM_001643,HVAC,0.157,0.35,0.15695308,0.1979067884385585,0.20799374282360072,0.839985785656676,0.44019935970325474,0.839985785656676,0.44019935970325474
