record_id,source_row,pbs_code,teamcenter_id,bom_id,item_description,system,scenario,margin_case,nominal_load_kw,uncertainty_pct,triangular_lower_kw,triangular_mode_kw,triangular_upper_kw,truncnorm_lower_kw,truncnorm_mean_kw,truncnorm_upper_kw,truncnorm_sigma_kw,is_degenerate
20,19,PBS_GROUP_0001,,BOM_000020,ITEM_000020,CW,Scenario Bravo,Case B - CMM + CUM,1.7785647000000002,0.25,1.333923525,1.7785647000000002,2.223205875,1.333923525,1.7785647000000002,2.223205875,0.2268577423469388,False
20,19,PBS_GROUP_0001,,BOM_000020,ITEM_000020,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,1.7785647000000002,0.35,1.1560670550000003,1.7785647000000002,2.4010623450000006,1.1560670550000003,1.7785647000000002,2.4010623450000006,0.3176008392857143,False
21,20,PBS_GROUP_0001,,BOM_000021,ITEM_000021,CW,Scenario Alpha,Case A - CUM,3.754,0.15,3.1909,3.754,4.3171,3.1909,3.754,4.3171,0.2872959183673469,False
21,20,PBS_GROUP_0001,,BOM_000021,ITEM_000021,CW,Scenario Alpha,Case B - CMM + CUM,3.754,0.25,2.8155,3.754,4.6925,2.8155,3.754,4.6925,0.4788265306122449,False
21,20,PBS_GROUP_0001,,BOM_000021,ITEM_000021,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,3.754,0.35,2.4401,3.754,5.067900000000001,2.4401,3.754,5.067900000000001,0.6703571428571428,False
21,20,PBS_GROUP_0001,,BOM_000021,ITEM_000021,CW,Scenario Bravo,Case A - CUM,2.0204028,0.15,1.7173423799999998,2.0204028,2.32346322,1.7173423799999998,2.0204028,2.32346322,0.1546226632653061,False
21,20,PBS_GROUP_0001,,BOM_000021,ITEM_000021,CW,Scenario Bravo,Case B - CMM + CUM,2.0204028,0.25,1.5153021,2.0204028,2.5255034999999997,1.5153021,2.0204028,2.5255034999999997,0.2577044387755102,False
21,20,PBS_GROUP_0001,,BOM_000021,ITEM_000021,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,2.0204028,0.35,1.31326182,2.0204028,2.72754378,1.31326182,2.0204028,2.72754378,0.3607862142857142,False
22,21,PBS_GROUP_0001,,BOM_000022,ITEM_000022,CW,Scenario Alpha,Case A - CUM,4.001,0.15,3.40085,4.001,4.60115,3.40085,4.001,4.60115,0.3061989795918368,False
22,21,PBS_GROUP_0001,,BOM_000022,ITEM_000022,CW,Scenario Alpha,Case B - CMM + CUM,4.001,0.25,3.00075,4.001,5.001250000000001,3.00075,4.001,5.001250000000001,0.5103316326530613,False
22,21,PBS_GROUP_0001,,BOM_000022,ITEM_000022,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,4.001,0.35,2.6006500000000004,4.001,5.401350000000001,2.6006500000000004,4.001,5.401350000000001,0.7144642857142858,False
22,21,PBS_GROUP_0001,,BOM_000022,ITEM_000022,CW,Scenario Bravo,Case A - CUM,3.8273566000000003,0.15,3.25325311,3.8273566000000003,4.40146009,3.25325311,3.8273566000000003,4.40146009,0.29290994387755104,False
22,21,PBS_GROUP_0001,,BOM_000022,ITEM_000022,CW,Scenario Bravo,Case B - CMM + CUM,3.8273566000000003,0.25,2.8705174500000004,3.8273566000000003,4.78419575,2.8705174500000004,3.8273566000000003,4.78419575,0.48818323979591843,False
22,21,PBS_GROUP_0001,,BOM_000022,ITEM_000022,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,3.8273566000000003,0.35,2.48778179,3.8273566000000003,5.166931410000001,2.48778179,3.8273566000000003,5.166931410000001,0.6834565357142858,False
23,22,PBS_GROUP_0001,,BOM_000023,ITEM_000023,CW,Scenario Alpha,Case A - CUM,3.813,0.15,3.24105,3.813,4.38495,3.24105,3.813,4.38495,0.2918112244897959,False
23,22,PBS_GROUP_0001,,BOM_000023,ITEM_000023,CW,Scenario Alpha,Case B - CMM + CUM,3.813,0.25,2.85975,3.813,4.76625,2.85975,3.813,4.76625,0.48635204081632655,False
23,22,PBS_GROUP_0001,,BOM_000023,ITEM_000023,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,3.813,0.35,2.47845,3.813,5.147550000000001,2.47845,3.813,5.147550000000001,0.6808928571428571,False
23,22,PBS_GROUP_0001,,BOM_000023,ITEM_000023,CW,Scenario Bravo,Case A - CUM,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
23,22,PBS_GROUP_0001,,BOM_000023,ITEM_000023,CW,Scenario Bravo,Case B - CMM + CUM,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
23,22,PBS_GROUP_0001,,BOM_000023,ITEM_000023,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
24,23,PBS_GROUP_0001,,BOM_000024,ITEM_000024,CW,Scenario Alpha,Case A - CUM,3.70915,0.15,3.1527775,3.70915,4.265522499999999,3.1527775,3.70915,4.265522499999999,0.2838635204081633,False
24,23,PBS_GROUP_0001,,BOM_000024,ITEM_000024,CW,Scenario Alpha,Case B - CMM + CUM,3.70915,0.25,2.7818625,3.70915,4.6364375,2.7818625,3.70915,4.6364375,0.4731058673469388,False
24,23,PBS_GROUP_0001,,BOM_000024,ITEM_000024,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,3.70915,0.35,2.4109475000000002,3.70915,5.0073525000000005,2.4109475000000002,3.70915,5.0073525000000005,0.6623482142857142,False
24,23,PBS_GROUP_0001,,BOM_000024,ITEM_000024,CW,Scenario Bravo,Case A - CUM,3.875,0.15,3.2937499999999997,3.875,4.45625,3.2937499999999997,3.875,4.45625,0.29655612244897955,False
24,23,PBS_GROUP_0001,,BOM_000024,ITEM_000024,CW,Scenario Bravo,Case B - CMM + CUM,3.875,0.25,2.90625,3.875,4.84375,2.90625,3.875,4.84375,0.4942602040816327,False
24,23,PBS_GROUP_0001,,BOM_000024,ITEM_000024,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,3.875,0.35,2.5187500000000003,3.875,5.23125,2.5187500000000003,3.875,5.23125,0.6919642857142857,False
25,24,PBS_GROUP_0001,,BOM_000025,ITEM_000025,CW,Scenario Alpha,Case A - CUM,20.204,0.15,17.1734,20.204,23.2346,17.1734,20.204,23.2346,1.5462244897959185,False
25,24,PBS_GROUP_0001,,BOM_000025,ITEM_000025,CW,Scenario Alpha,Case B - CMM + CUM,20.204,0.25,15.153,20.204,25.255000000000003,15.153,20.204,25.255000000000003,2.5770408163265306,False
25,24,PBS_GROUP_0001,,BOM_000025,ITEM_000025,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,20.204,0.35,13.1326,20.204,27.2754,13.1326,20.204,27.2754,3.6078571428571427,False
25,24,PBS_GROUP_0001,,BOM_000025,ITEM_000025,CW,Scenario Bravo,Case A - CUM,20.204,0.15,17.1734,20.204,23.2346,17.1734,20.204,23.2346,1.5462244897959185,False
25,24,PBS_GROUP_0001,,BOM_000025,ITEM_000025,CW,Scenario Bravo,Case B - CMM + CUM,20.204,0.25,15.153,20.204,25.255000000000003,15.153,20.204,25.255000000000003,2.5770408163265306,False
25,24,PBS_GROUP_0001,,BOM_000025,ITEM_000025,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,20.204,0.35,13.1326,20.204,27.2754,13.1326,20.204,27.2754,3.6078571428571427,False
26,25,PBS_GROUP_0001,,BOM_000026,ITEM_000026,CW,Scenario Alpha,Case A - CUM,21.826,0.15,18.5521,21.826,25.099899999999998,18.5521,21.826,25.099899999999998,1.6703571428571429,False
26,25,PBS_GROUP_0001,,BOM_000026,ITEM_000026,CW,Scenario Alpha,Case B - CMM + CUM,21.826,0.25,16.369500000000002,21.826,27.2825,16.369500000000002,21.826,27.2825,2.7839285714285715,False
26,25,PBS_GROUP_0001,,BOM_000026,ITEM_000026,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,21.826,0.35,14.186900000000001,21.826,29.465100000000003,14.186900000000001,21.826,29.465100000000003,3.8975,False
26,25,PBS_GROUP_0001,,BOM_000026,ITEM_000026,CW,Scenario Bravo,Case A - CUM,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
26,25,PBS_GROUP_0001,,BOM_000026,ITEM_000026,CW,Scenario Bravo,Case B - CMM + CUM,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
26,25,PBS_GROUP_0001,,BOM_000026,ITEM_000026,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
27,26,,,BOM_000027,ITEM_000027,CW,Scenario Alpha,Case A - CUM,2.103,0.15,1.7875500000000002,2.103,2.41845,1.7875500000000002,2.103,2.41845,0.1609438775510204,False
27,26,,,BOM_000027,ITEM_000027,CW,Scenario Alpha,Case B - CMM + CUM,2.103,0.25,1.5772500000000003,2.103,2.62875,1.5772500000000003,2.103,2.62875,0.2682397959183674,False
27,26,,,BOM_000027,ITEM_000027,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,2.103,0.35,1.36695,2.103,2.8390500000000003,1.36695,2.103,2.8390500000000003,0.3755357142857143,False
27,26,,,BOM_000027,ITEM_000027,CW,Scenario Bravo,Case A - CUM,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
27,26,,,BOM_000027,ITEM_000027,CW,Scenario Bravo,Case B - CMM + CUM,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
27,26,,,BOM_000027,ITEM_000027,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
28,27,,,BOM_000027,ITEM_000028,CW,Scenario Alpha,Case A - CUM,2.0588354135999998,0.15,1.7500101015599998,2.0588354135999998,2.3676607256399995,1.7500101015599998,2.0588354135999998,2.3676607256399995,0.1575639347142857,False
28,27,,,BOM_000027,ITEM_000028,CW,Scenario Alpha,Case B - CMM + CUM,2.0588354135999998,0.25,1.5441265601999998,2.0588354135999998,2.573544267,1.5441265601999998,2.0588354135999998,2.573544267,0.2626065578571428,False
28,27,,,BOM_000027,ITEM_000028,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,2.0588354135999998,0.35,1.3382430188399999,2.0588354135999998,2.77942780836,1.3382430188399999,2.0588354135999998,2.77942780836,0.367649181,False
28,27,,,BOM_000027,ITEM_000028,CW,Scenario Bravo,Case A - CUM,0.1372594,0.15,0.11667049,0.1372594,0.15784831,0.11667049,0.1372594,0.15784831,0.010504545918367346,False
28,27,,,BOM_000027,ITEM_000028,CW,Scenario Bravo,Case B - CMM + CUM,0.1372594,0.25,0.10294455,0.1372594,0.17157425,0.10294455,0.1372594,0.17157425,0.017507576530612246,False
28,27,,,BOM_000027,ITEM_000028,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.1372594,0.35,0.08921861,0.1372594,0.18530019,0.08921861,0.1372594,0.18530019,0.024510607142857143,False
29,28,,,BOM_000027,ITEM_000029,CW,Scenario Alpha,Case A - CUM,1.981,0.15,1.68385,1.981,2.27815,1.68385,1.981,2.27815,0.15160714285714288,False
29,28,,,BOM_000027,ITEM_000029,CW,Scenario Alpha,Case B - CMM + CUM,1.981,0.25,1.4857500000000001,1.981,2.4762500000000003,1.4857500000000001,1.981,2.4762500000000003,0.2526785714285714,False
29,28,,,BOM_000027,ITEM_000029,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,1.981,0.35,1.2876500000000002,1.981,2.6743500000000004,1.2876500000000002,1.981,2.6743500000000004,0.35375,False
29,28,,,BOM_000027,ITEM_000029,CW,Scenario Bravo,Case A - CUM,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
29,28,,,BOM_000027,ITEM_000029,CW,Scenario Bravo,Case B - CMM + CUM,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
29,28,,,BOM_000027,ITEM_000029,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
30,29,,,BOM_000027,ITEM_000030,CW,Scenario Alpha,Case A - CUM,2.003,0.15,1.70255,2.003,2.3034499999999998,1.70255,2.003,2.3034499999999998,0.1532908163265306,False
30,29,,,BOM_000027,ITEM_000030,CW,Scenario Alpha,Case B - CMM + CUM,2.003,0.25,1.50225,2.003,2.50375,1.50225,2.003,2.50375,0.255484693877551,False
30,29,,,BOM_000027,ITEM_000030,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,2.003,0.35,1.3019500000000002,2.003,2.7040500000000005,1.3019500000000002,2.003,2.7040500000000005,0.3576785714285714,False
30,29,,,BOM_000027,ITEM_000030,CW,Scenario Bravo,Case A - CUM,0.0414621,0.15,0.035242785,0.0414621,0.047681415,0.035242785,0.0414621,0.047681415,0.003173119897959184,False
30,29,,,BOM_000027,ITEM_000030,CW,Scenario Bravo,Case B - CMM + CUM,0.0414621,0.25,0.031096575,0.0414621,0.051827625,0.031096575,0.0414621,0.051827625,0.005288533163265306,False
30,29,,,BOM_000027,ITEM_000030,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0414621,0.35,0.026950365,0.0414621,0.055973835000000007,0.026950365,0.0414621,0.055973835000000007,0.007403946428571428,False
31,30,,,BOM_000027,ITEM_000031,CW,Scenario Alpha,Case A - CUM,1.959,0.15,1.6651500000000001,1.959,2.25285,1.6651500000000001,1.959,2.25285,0.1499234693877551,False
31,30,,,BOM_000027,ITEM_000031,CW,Scenario Alpha,Case B - CMM + CUM,1.959,0.25,1.4692500000000002,1.959,2.44875,1.4692500000000002,1.959,2.44875,0.24987244897959185,False
31,30,,,BOM_000027,ITEM_000031,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,1.959,0.35,1.27335,1.959,2.6446500000000004,1.27335,1.959,2.6446500000000004,0.34982142857142856,False
31,30,,,BOM_000027,ITEM_000031,CW,Scenario Bravo,Case A - CUM,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
31,30,,,BOM_000027,ITEM_000031,CW,Scenario Bravo,Case B - CMM + CUM,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
31,30,,,BOM_000027,ITEM_000031,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
32,31,,,BOM_000027,ITEM_000032,CW,Scenario Alpha,Case A - CUM,2.369,0.15,2.01365,2.369,2.72435,2.01365,2.369,2.72435,0.18130102040816326,False
32,31,,,BOM_000027,ITEM_000032,CW,Scenario Alpha,Case B - CMM + CUM,2.369,0.25,1.7767500000000003,2.369,2.96125,1.7767500000000003,2.369,2.96125,0.3021683673469388,False
32,31,,,BOM_000027,ITEM_000032,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,2.369,0.35,1.5398500000000002,2.369,3.1981500000000005,1.5398500000000002,2.369,3.1981500000000005,0.42303571428571435,False
32,31,,,BOM_000027,ITEM_000032,CW,Scenario Bravo,Case A - CUM,0.0644368,0.15,0.05477128,0.0644368,0.07410232,0.05477128,0.0644368,0.07410232,0.004931387755102041,False
32,31,,,BOM_000027,ITEM_000032,CW,Scenario Bravo,Case B - CMM + CUM,0.0644368,0.25,0.0483276,0.0644368,0.080546,0.0483276,0.0644368,0.080546,0.008218979591836735,False
32,31,,,BOM_000027,ITEM_000032,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0644368,0.35,0.041883920000000005,0.0644368,0.08698968000000001,0.041883920000000005,0.0644368,0.08698968000000001,0.011506571428571429,False
33,32,,,BOM_000027,ITEM_000033,CW,Scenario Alpha,Case A - CUM,0.09875,0.15,0.0839375,0.09875,0.1135625,0.0839375,0.09875,0.1135625,0.007557397959183673,False
33,32,,,BOM_000027,ITEM_000033,CW,Scenario Alpha,Case B - CMM + CUM,0.09875,0.25,0.0740625,0.09875,0.1234375,0.0740625,0.09875,0.1234375,0.012595663265306123,False
33,32,,,BOM_000027,ITEM_000033,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.09875,0.35,0.06418750000000001,0.09875,0.13331250000000003,0.06418750000000001,0.09875,0.13331250000000003,0.01763392857142857,False
33,32,,,BOM_000027,ITEM_000033,CW,Scenario Bravo,Case A - CUM,1.975,0.15,1.67875,1.975,2.2712499999999998,1.67875,1.975,2.2712499999999998,0.1511479591836735,False
33,32,,,BOM_000027,ITEM_000033,CW,Scenario Bravo,Case B - CMM + CUM,1.975,0.25,1.4812500000000002,1.975,2.46875,1.4812500000000002,1.975,2.46875,0.25191326530612246,False
33,32,,,BOM_000027,ITEM_000033,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,1.975,0.35,1.2837500000000002,1.975,2.6662500000000002,1.2837500000000002,1.975,2.6662500000000002,0.35267857142857145,False
34,33,,,BOM_000027,ITEM_000034,CW,Scenario Alpha,Case A - CUM,2.47,0.15,2.0995,2.47,2.8405,2.0995,2.47,2.8405,0.18903061224489795,False
34,33,,,BOM_000027,ITEM_000034,CW,Scenario Alpha,Case B - CMM + CUM,2.47,0.25,1.8525,2.47,3.0875000000000004,1.8525,2.47,3.0875000000000004,0.3150510204081633,False
34,33,,,BOM_000027,ITEM_000034,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,2.47,0.35,1.6055000000000001,2.47,3.3345000000000007,1.6055000000000001,2.47,3.3345000000000007,0.4410714285714286,False
34,33,,,BOM_000027,ITEM_000034,CW,Scenario Bravo,Case A - CUM,1.9745180000000002,0.15,1.6783403000000001,1.9745180000000002,2.2706957,1.6783403000000001,1.9745180000000002,2.2706957,0.15111107142857144,False
34,33,,,BOM_000027,ITEM_000034,CW,Scenario Bravo,Case B - CMM + CUM,1.9745180000000002,0.25,1.4808885000000003,1.9745180000000002,2.4681475,1.4808885000000003,1.9745180000000002,2.4681475,0.25185178571428574,False
34,33,,,BOM_000027,ITEM_000034,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,1.9745180000000002,0.35,1.2834367000000002,1.9745180000000002,2.6655993000000007,1.2834367000000002,1.9745180000000002,2.6655993000000007,0.35259250000000003,False
35,34,,,BOM_000027,ITEM_000035,CW,Scenario Alpha,Case A - CUM,2.312,0.15,1.9651999999999998,2.312,2.6587999999999994,1.9651999999999998,2.312,2.6587999999999994,0.17693877551020407,False
35,34,,,BOM_000027,ITEM_000035,CW,Scenario Alpha,Case B - CMM + CUM,2.312,0.25,1.734,2.312,2.8899999999999997,1.734,2.312,2.8899999999999997,0.29489795918367345,False
35,34,,,BOM_000027,ITEM_000035,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,2.312,0.35,1.5028,2.312,3.1212,1.5028,2.312,3.1212,0.4128571428571428,False
35,34,,,BOM_000027,ITEM_000035,CW,Scenario Bravo,Case A - CUM,2.312,0.15,1.9651999999999998,2.312,2.6587999999999994,1.9651999999999998,2.312,2.6587999999999994,0.17693877551020407,False
35,34,,,BOM_000027,ITEM_000035,CW,Scenario Bravo,Case B - CMM + CUM,2.312,0.25,1.734,2.312,2.8899999999999997,1.734,2.312,2.8899999999999997,0.29489795918367345,False
35,34,,,BOM_000027,ITEM_000035,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,2.312,0.35,1.5028,2.312,3.1212,1.5028,2.312,3.1212,0.4128571428571428,False
36,35,,,BOM_000027,ITEM_000036,CW,Scenario Alpha,Case A - CUM,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
36,35,,,BOM_000027,ITEM_000036,CW,Scenario Alpha,Case B - CMM + CUM,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
36,35,,,BOM_000027,ITEM_000036,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
36,35,,,BOM_000027,ITEM_000036,CW,Scenario Bravo,Case A - CUM,1.902,0.15,1.6166999999999998,1.902,2.1872999999999996,1.6166999999999998,1.902,2.1872999999999996,0.14556122448979592,False
36,35,,,BOM_000027,ITEM_000036,CW,Scenario Bravo,Case B - CMM + CUM,1.902,0.25,1.4264999999999999,1.902,2.3775,1.4264999999999999,1.902,2.3775,0.24260204081632653,False
36,35,,,BOM_000027,ITEM_000036,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,1.902,0.35,1.2363,1.902,2.5677,1.2363,1.902,2.5677,0.33964285714285714,False
37,36,PBS_GROUP_0002,,,ITEM_000037,CW,Scenario Alpha,Case A - CUM,3.478,0.0,3.478,3.478,3.478,3.478,3.478,3.478,0.0,True
37,36,PBS_GROUP_0002,,,ITEM_000037,CW,Scenario Alpha,Case B - CMM + CUM,3.478,0.1,3.1302000000000003,3.478,3.8258000000000005,3.1302000000000003,3.478,3.8258000000000005,0.17744897959183675,False
37,36,PBS_GROUP_0002,,,ITEM_000037,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,3.478,0.18,2.8519600000000005,3.478,4.10404,2.8519600000000005,3.478,4.10404,0.31940816326530613,False
37,36,PBS_GROUP_0002,,,ITEM_000037,CW,Scenario Bravo,Case A - CUM,3.478,0.0,3.478,3.478,3.478,3.478,3.478,3.478,0.0,True
37,36,PBS_GROUP_0002,,,ITEM_000037,CW,Scenario Bravo,Case B - CMM + CUM,3.478,0.1,3.1302000000000003,3.478,3.8258000000000005,3.1302000000000003,3.478,3.8258000000000005,0.17744897959183675,False
37,36,PBS_GROUP_0002,,,ITEM_000037,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,3.478,0.18,2.8519600000000005,3.478,4.10404,2.8519600000000005,3.478,4.10404,0.31940816326530613,False
38,37,PBS_GROUP_0003,,BOM_000028,ITEM_000038,CW,Scenario Alpha,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
38,37,PBS_GROUP_0003,,BOM_000028,ITEM_000038,CW,Scenario Alpha,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
38,37,PBS_GROUP_0003,,BOM_000028,ITEM_000038,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
38,37,PBS_GROUP_0003,,BOM_000028,ITEM_000038,CW,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
38,37,PBS_GROUP_0003,,BOM_000028,ITEM_000038,CW,Scenario Bravo,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
38,37,PBS_GROUP_0003,,BOM_000028,ITEM_000038,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
39,38,PBS_GROUP_0003,,BOM_000029,ITEM_000039,CW,Scenario Alpha,Case A - CUM,70.636,0.0,70.636,70.636,70.636,70.636,70.636,70.636,0.0,True
39,38,PBS_GROUP_0003,,BOM_000029,ITEM_000039,CW,Scenario Alpha,Case B - CMM + CUM,70.636,0.0,70.636,70.636,70.636,70.636,70.636,70.636,0.0,True
39,38,PBS_GROUP_0003,,BOM_000029,ITEM_000039,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,70.636,0.0,70.636,70.636,70.636,70.636,70.636,70.636,0.0,True
39,38,PBS_GROUP_0003,,BOM_000029,ITEM_000039,CW,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
39,38,PBS_GROUP_0003,,BOM_000029,ITEM_000039,CW,Scenario Bravo,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
39,38,PBS_GROUP_0003,,BOM_000029,ITEM_000039,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
40,39,PBS_GROUP_0003,,BOM_000030,ITEM_000040,CW,Scenario Alpha,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
40,39,PBS_GROUP_0003,,BOM_000030,ITEM_000040,CW,Scenario Alpha,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
40,39,PBS_GROUP_0003,,BOM_000030,ITEM_000040,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
40,39,PBS_GROUP_0003,,BOM_000030,ITEM_000040,CW,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
40,39,PBS_GROUP_0003,,BOM_000030,ITEM_000040,CW,Scenario Bravo,Case B - CMM + CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
40,39,PBS_GROUP_0003,,BOM_000030,ITEM_000040,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
41,40,PBS_GROUP_SMALL,,BOM_000027,ITEM_000041,CW,Scenario Alpha,Case A - CUM,0.096,0.0,0.096,0.096,0.096,0.096,0.096,0.096,0.0,True
41,40,PBS_GROUP_SMALL,,BOM_000027,ITEM_000041,CW,Scenario Alpha,Case B - CMM + CUM,0.096,0.1,0.0864,0.096,0.10560000000000001,0.0864,0.096,0.10560000000000001,0.00489795918367347,False
41,40,PBS_GROUP_SMALL,,BOM_000027,ITEM_000041,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.096,0.14,0.08256,0.096,0.10944000000000001,0.08256,0.096,0.10944000000000001,0.0068571428571428585,False
41,40,PBS_GROUP_SMALL,,BOM_000027,ITEM_000041,CW,Scenario Bravo,Case A - CUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
41,40,PBS_GROUP_SMALL,,BOM_000027,ITEM_000041,CW,Scenario Bravo,Case B - CMM + CUM,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
41,40,PBS_GROUP_SMALL,,BOM_000027,ITEM_000041,CW,Scenario Bravo,Case C - CMM + CUM + DBM + IGM,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
42,41,PBS_GROUP_SMALL,,BOM_000027,ITEM_000042,CW,Scenario Alpha,Case A - CUM,0.039,0.0,0.039,0.039,0.039,0.039,0.039,0.039,0.0,True
42,41,PBS_GROUP_SMALL,,BOM_000027,ITEM_000042,CW,Scenario Alpha,Case B - CMM + CUM,0.039,0.1,0.0351,0.039,0.0429,0.0351,0.039,0.0429,0.001989795918367347,False
42,41,PBS_GROUP_SMALL,,BOM_000027,ITEM_000042,CW,Scenario Alpha,Case C - CMM + CUM + DBM + IGM,0.039,0.14,0.03354,0.039,0.044460000000000006,0.03354,0.039,0.044460000000000006,0.002785714285714286,False
42,41,PBS_GROUP_SMALL,,BOM_000027,ITEM_000042,CW,Scenario Bravo,Case A - CUM,4.640609999999999e-06,0.0,4.640609999999999e-06,4.640609999999999e-06,4.640609999999999e-06,4.640609999999999e-06,4.640609999999999e-06,4.640609999999999e-06,0.0,True
42,41,PBS_GROUP_SMALL,,BOM_000027,ITEM_000042,CW,Scenario Bravo,Case B - CMM + CUM,4.640609999999999e-06,0.1,4.176549e-06,4.640609999999999e-06,5.1046709999999994e-06,4.176549e-06,4.640609999999999e-06,5.1046709999999994e-06,2.3676581632653058e-07,False
