scenario,margin_case,distribution_model,dependency_model,rho,subsystem,simulations,deterministic_load_kw,capacity_kw,mean_load_kw,std_load_kw,p95_load_kw,p99_load_kw,max_load_kw,p95_spare_capacity_kw,p99_spare_capacity_kw,p95_load_to_capacity_ratio,p99_load_to_capacity_ratio,max_load_to_capacity_ratio,p95_capacity_margin_pct,p99_capacity_margin_pct,overload_count,overload_probability,overload_probability_pct,overload_probability_ci95_lower,overload_probability_ci95_upper,rule_of_three_upper_if_zero,independent_p99_load_to_capacity_ratio,independent_p99_spare_capacity_kw,independent_p99_load_kw,independent_overload_probability_pct,delta_p99_load_to_capacity_ratio,delta_p99_spare_capacity_kw,delta_p99_load_kw,delta_overload_probability_pct
Scenario Bravo,Case B - CMM + CUM,Triangular,Subsystem-block Gaussian copula,0.5,HVAC,100000,307.292471684,372.93,307.2949881779514,13.478664308054734,329.59132705433115,337.2224425755954,351.654754096347,43.33867294566886,35.70755742440463,0.8837887192082459,0.9042513141222089,0.9429511010011181,11.62112807917541,9.574868587779108,0,0.0,0.0,0.0,0.0,3e-05,0.8429608420498431,58.56461317435202,314.365386825648,0.0,0.06129047207236582,-22.857055749947392,22.857055749947392,0.0
Scenario Bravo,Case B - CMM + CUM,Triangular,Subsystem-block Gaussian copula,0.75,CW,100000,1256.6386696681602,1392.08,1256.8204912927645,37.177548584500826,1318.3912402017588,1340.1983492506715,1383.625873287486,73.68875979824111,51.8816507493284,0.947065714759036,0.962730841080018,0.9939269821328416,5.293428524096396,3.72691589199819,0,0.0,0.0,0.0,0.0,3e-05,0.9169946383069776,115.55010390562256,1276.5298960943774,0.0,0.04573620277304047,-63.66845315629416,63.66845315629416,0.0
Scenario Bravo,Case B - CMM + CUM,Triangular,Subsystem-block Gaussian copula,0.75,FW,100000,4636.317392640301,4871.78,4636.499214264905,37.177548584500826,4698.069963173898,4719.877072222811,4763.304596259625,173.7100368261017,151.90292777718878,0.9643436204372731,0.9688198301694271,0.97773392810423,3.5656379562726914,3.1180169830572972,0,0.0,0.0,0.0,0.0,3e-05,0.955751002521977,215.5713809334829,4656.208619066517,0.0,0.013068827647450099,-63.668453156294134,63.66845315629416,0.0
Scenario Bravo,Case B - CMM + CUM,Triangular,Subsystem-block Gaussian copula,0.75,HVAC,100000,307.292471684,372.93,307.3021769383515,16.34942748518708,334.47790894603384,342.7314652923517,352.3677520058945,38.45209105396617,30.19853470764832,0.8968919339984281,0.9190235842982643,0.9448629823449293,10.31080660015718,8.097641570173577,0,0.0,0.0,0.0,0.0,3e-05,0.8429608420498431,58.56461317435202,314.365386825648,0.0,0.07606274224842113,-28.366078466703698,28.366078466703698,0.0
Scenario Bravo,Case B - CMM + CUM,Truncated normal,Global Gaussian copula,0.25,CW,100000,1256.6386696681602,1392.08,1256.652609293136,31.891226365379097,1309.217014781012,1328.9853744210725,1380.0590769031833,82.86298521898789,63.094625578927435,0.9404754143303633,0.9546760059918055,0.9913647756617316,5.9524585669636725,4.532399400819453,0,0.0,0.0,0.0,0.0,3e-05,0.918060085143588,114.06691667331415,1278.0130833266858,0.0,0.03661592084821752,-50.97229109438672,50.97229109438672,0.0
Scenario Bravo,Case B - CMM + CUM,Truncated normal,Global Gaussian copula,0.25,FW,100000,4636.317392640301,4871.78,4636.331332265276,31.891226365379097,4688.8957377531515,4708.664097393212,4759.737799875323,182.88426224684827,163.11590260678804,0.9624604842076514,0.9665182125205186,0.9770017939798847,3.753951579234864,3.3481787479481433,0,0.0,0.0,0.0,0.0,3e-05,0.9560554471463872,214.0881937011736,4657.691806298826,0.0,0.010462765374131378,-50.972291094385554,50.97229109438558,0.0
Scenario Bravo,Case B - CMM + CUM,Truncated normal,Global Gaussian copula,0.25,HVAC,100000,307.292471684,372.93,307.2981513487579,10.587455518169984,324.7317048946757,331.4046022394451,347.5407122883246,48.19829510532429,41.52539776055488,0.8707577960868681,0.8886509592670075,0.931919428011489,12.924220391313193,11.134904073299246,0,0.0,0.0,0.0,0.0,3e-05,0.8444444050886417,58.01134801029286,314.91865198970714,0.0,0.04420655417836583,-16.485950249737982,16.485950249737982,0.0
Scenario Bravo,Case B - CMM + CUM,Truncated normal,Global Gaussian copula,0.5,CW,100000,1256.6386696681602,1392.08,1256.4465501379482,44.37204528364848,1329.8639525562699,1354.8784266881787,1391.881758390263,62.216047443730076,37.20157331182122,0.9553071321736322,0.9732762676629064,0.9998575932347732,4.46928678263678,2.6723732337093575,0,0.0,0.0,0.0,0.0,3e-05,0.918060085143588,114.06691667331415,1278.0130833266858,0.0,0.05521618251931848,-76.86534336149293,76.86534336149293,0.0
Scenario Bravo,Case B - CMM + CUM,Truncated normal,Global Gaussian copula,0.5,FW,100000,4636.317392640301,4871.78,4636.125273110087,44.372045283648475,4709.542675528409,4734.557149660318,4771.560481362402,162.2373244715909,137.22285033968183,0.9666985527935188,0.9718331184208479,0.9794285623247361,3.3301447206481183,2.8166881579152143,0,0.0,0.0,0.0,0.0,3e-05,0.9560554471463872,214.0881937011736,4657.691806298826,0.0,0.015777671274460614,-76.86534336149177,76.8653433614918,0.0
Scenario Bravo,Case B - CMM + CUM,Truncated normal,Global Gaussian copula,0.5,HVAC,100000,307.292471684,372.93,307.2221953020132,14.62895319380569,331.47803848364134,339.75733235459404,352.24645492557437,41.451961516358665,33.172667645405966,0.8888478762331841,0.911048540891304,0.9445377280604251,11.115212376681592,8.89514591086959,0,0.0,0.0,0.0,0.0,3e-05,0.8444444050886417,58.01134801029286,314.91865198970714,0.0,0.06660413580266233,-24.838680364886898,24.838680364886898,0.0
Scenario Bravo,Case B - CMM + CUM,Truncated normal,Global Gaussian copula,0.75,CW,100000,1256.6386696681602,1392.08,1256.6683711327084,53.981766203939294,1346.5514903554963,1372.9409571672986,1396.457469817753,45.52850964450363,19.139042832701307,0.9672946169440667,0.9862514777651419,1.0031445533430212,3.2705383055933304,1.3748522234858132,36,0.00036,0.036000000000000004,0.000242421169905463,0.00047757883009453704,,0.918060085143588,114.06691667331415,1278.0130833266858,0.0,0.06819139262155394,-94.92787384061285,94.92787384061285,0.036000000000000004
Scenario Bravo,Case B - CMM + CUM,Truncated normal,Global Gaussian copula,0.75,FW,100000,4636.317392640301,4871.78,4636.347094104846,53.98176620393929,4726.230213327635,4752.619680139438,4776.136192789892,145.54978667236446,119.16031986056169,0.9701238999559988,0.9755407017844481,0.9803677901690743,2.9876100044001266,2.445929821555195,0,0.0,0.0,0.0,0.0,3e-05,0.9560554471463872,214.0881937011736,4657.691806298826,0.0,0.019485254638060834,-94.92787384061191,94.92787384061194,0.0
Scenario Bravo,Case B - CMM + CUM,Truncated normal,Global Gaussian copula,0.75,HVAC,100000,307.292471684,372.93,307.30989925402037,17.774504971051183,336.8570043494019,345.65123506751735,353.28086666309684,36.0729956505981,27.27876493248266,0.9032714030767219,0.9268528546041277,0.9473114704183005,9.67285969232781,7.31471453958723,0,0.0,0.0,0.0,0.0,3e-05,0.8444444050886417,58.01134801029286,314.91865198970714,0.0,0.08240844951548598,-30.732583077810204,30.732583077810204,0.0
Scenario Bravo,Case B - CMM + CUM,Truncated normal,Subsystem-block Gaussian copula,0.25,CW,100000,1256.6386696681602,1392.08,1256.6127020385682,24.51165269537222,1296.9687287101049,1313.0410549450075,1353.7887605207045,95.11127128989506,79.03894505499238,0.9316768639087588,0.9432224117471751,0.9724935064943858,6.832313609124122,5.677758825282483,0,0.0,0.0,0.0,0.0,3e-05,0.918060085143588,114.06691667331415,1278.0130833266858,0.0,0.025162326603587193,-35.02797161832177,35.02797161832177,0.0
Scenario Bravo,Case B - CMM + CUM,Truncated normal,Subsystem-block Gaussian copula,0.25,FW,100000,4636.317392640301,4871.78,4636.291425010708,24.51165269537222,4676.6474516822445,4692.719777917147,4733.467483492844,195.1325483177552,179.0602220828523,0.9599463546552276,0.9632454211637528,0.971609449419482,4.005364534477239,3.6754578836247185,0,0.0,0.0,0.0,0.0,3e-05,0.9560554471463872,214.0881937011736,4657.691806298826,0.0,0.007189974017365541,-35.02797161832129,35.02797161832132,0.0
Scenario Bravo,Case B - CMM + CUM,Truncated normal,Subsystem-block Gaussian copula,0.25,HVAC,100000,307.292471684,372.93,307.27138972171457,10.560464855298676,324.84115325270704,331.16412809328705,344.46347977159957,48.08884674729296,41.76587190671296,0.8710512783973052,0.8880061354497816,0.923667926344353,12.894872160269477,11.199386455021843,0,0.0,0.0,0.0,0.0,3e-05,0.8444444050886417,58.01134801029286,314.91865198970714,0.0,0.04356173036113986,-16.245476103579904,16.245476103579904,0.0
Scenario Bravo,Case B - CMM + CUM,Truncated normal,Subsystem-block Gaussian copula,0.5,CW,100000,1256.6386696681602,1392.08,1256.7716488055087,33.41971252053967,1312.0510416276277,1331.5890608618397,1375.0138024473347,80.02895837237224,60.49093913816023,0.9425112361557006,0.9565463628971321,0.9877405051773854,5.748876384429936,4.345363710286781,0,0.0,0.0,0.0,0.0,3e-05,0.918060085143588,114.06691667331415,1278.0130833266858,0.0,0.038486277753544185,-53.575977535153925,53.575977535153925,0.0
Scenario Bravo,Case B - CMM + CUM,Truncated normal,Subsystem-block Gaussian copula,0.5,FW,100000,4636.317392640301,4871.78,4636.450371777648,33.41971252053967,4691.729764599767,4711.267783833979,4754.692525419474,180.05023540023285,160.51221616602106,0.9630422072835323,0.9670526550529742,0.9759661818512892,3.695779271646767,3.294734494702574,0,0.0,0.0,0.0,0.0,3e-05,0.9560554471463872,214.0881937011736,4657.691806298826,0.0,0.010997207906586981,-53.57597753515253,53.57597753515256,0.0
Scenario Bravo,Case B - CMM + CUM,Truncated normal,Subsystem-block Gaussian copula,0.5,HVAC,100000,307.292471684,372.93,307.30546275977605,14.620529891310547,331.2849085679428,339.55919849038764,350.98589707901675,41.6450914320572,33.37080150961236,0.8883300044725359,0.9105172512009966,0.9411575820637029,11.166999552746413,8.948274879900346,0,0.0,0.0,0.0,0.0,3e-05,0.8444444050886417,58.01134801029286,314.91865198970714,0.0,0.06607284611235487,-24.6405465006805,24.6405465006805,0.0
Scenario Bravo,Case B - CMM + CUM,Truncated normal,Subsystem-block Gaussian copula,0.75,CW,100000,1256.6386696681602,1392.08,1256.4597155933811,40.265776159416774,1322.9063587461756,1345.7356981071118,1385.264673316522,69.17364125382437,46.3443018928881,0.9503091479988044,0.9667085929739038,0.9951042133473091,4.96908520011956,3.329140702609627,0,0.0,0.0,0.0,0.0,3e-05,0.918060085143588,114.06691667331415,1278.0130833266858,0.0,0.048648507830315824,-67.72261478042606,67.72261478042606,0.0
Scenario Bravo,Case B - CMM + CUM,Truncated normal,Subsystem-block Gaussian copula,0.75,FW,100000,4636.317392640301,4871.78,4636.138438565521,40.26577615941678,4702.5850817183145,4725.414421079251,4764.9433962886615,169.1949182816852,146.3655789207487,0.9652704107571185,0.9699564473517382,0.9780703144002114,3.47295892428815,3.004355264826177,0,0.0,0.0,0.0,0.0,3e-05,0.9560554471463872,214.0881937011736,4657.691806298826,0.0,0.01390100020535101,-67.72261478042489,67.72261478042492,0.0
Scenario Bravo,Case B - CMM + CUM,Truncated normal,Subsystem-block Gaussian copula,0.75,HVAC,100000,307.292471684,372.93,307.29892372495874,17.813134564728923,336.79569058207903,345.63137569120016,353.23418316882737,36.134309417920974,27.298624308799845,0.9031069921488725,0.9267996023146439,0.9471862901049188,9.68930078511275,7.320039768535608,0,0.0,0.0,0.0,0.0,3e-05,0.8444444050886417,58.01134801029286,314.91865198970714,0.0,0.08235519722600215,-30.71272370149302,30.71272370149302,0.0
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,Global Gaussian copula,0.25,CW,100000,1256.6386696681602,1392.08,1256.7647749039434,42.39571238754024,1326.6752281346392,1352.6288144582822,1411.2905929942594,65.40477186536077,39.45118554171768,0.9530165135154871,0.9716602597970536,1.0137999202590795,4.698348648451294,2.8339740202946437,29,0.00029,0.029,0.0001844660755282928,0.0003955339244717072,,0.9233486512447155,106.70480957525616,1285.3751904247438,0.0,0.04831160855233807,-67.25362403353849,67.25362403353847,0.029
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,Global Gaussian copula,0.25,FW,100000,4636.317392640301,4871.78,4636.479973154732,100.7376743581036,4803.243801091855,4863.883750730598,4992.366230239062,68.5361989081448,7.896249269401778,0.9859320004375927,0.9983791859916905,1.0247519859761858,1.4067999562407334,0.1620814008309443,766,0.00766,0.766,0.007119618210752435,0.008200381789247565,,0.9764575451337308,114.69366076839287,4757.086339231607,0.0,0.021921640857959668,-106.7974114989911,106.7974114989911,0.766
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,Global Gaussian copula,0.25,HVAC,100000,307.292471684,372.93,307.327600065792,13.894978663430262,330.28979004073483,338.7539102434787,358.5272933298484,42.64020995926518,34.17608975652132,0.8856616256153563,0.908357896236502,0.9613795975916349,11.433837438464371,9.164210376349804,0,0.0,0.0,0.0,0.0,3e-05,0.8506738763747734,55.68819128355574,317.24180871644427,0.0,0.05768401986172855,-21.512101527034417,21.512101527034417,0.0
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,Global Gaussian copula,0.5,CW,100000,1256.6386696681602,1392.08,1256.5296694252768,58.50254724945732,1353.4088388116315,1386.9780871654264,1438.9133180217455,38.67116118836839,5.101912834573568,0.9722205899169815,0.9963350433634751,1.033642691527603,2.7779410083018496,0.366495663652489,734,0.00734,0.734,0.006810940688627069,0.007869059311372932,,0.9233486512447155,106.70480957525616,1285.3751904247438,0.0,0.07298639211875957,-101.6028967406826,101.60289674068258,0.734
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,Global Gaussian copula,0.5,FW,100000,4636.317392640301,4871.78,4636.252732629594,131.29420826556893,4853.318273066345,4928.096754366914,5040.65611281326,18.461726933654973,-56.31675436691421,0.9962104760613872,1.0115597901315154,1.0346641500259166,0.3789523938612781,-1.1559790131515424,3592,0.03592,3.592,0.03476659780895925,0.03707340219104075,,0.9764575451337308,114.69366076839287,4757.086339231607,0.0,0.03510224499778458,-171.01041513530708,171.01041513530708,3.592
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,Global Gaussian copula,0.5,HVAC,100000,307.292471684,372.93,307.2674343157161,19.13056133890594,338.93044866735886,349.87624690823617,367.4810446943515,33.99955133264115,23.053753091763838,0.9088312784365936,0.9381820902266811,0.985388798687023,9.11687215634064,6.181790977331896,0,0.0,0.0,0.0,0.0,3e-05,0.8506738763747734,55.68819128355574,317.24180871644427,0.0,0.08750821385190766,-32.6344381917919,32.6344381917919,0.0
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,Global Gaussian copula,0.75,CW,100000,1256.6386696681602,1392.08,1256.3996406864126,70.95597319739443,1374.466923621867,1410.5664714028983,1454.3570607499491,17.613076378132973,-18.48647140289836,0.9873476550355346,1.0132797478614004,1.0447366967056126,1.2652344964465385,-1.3279747861400466,2558,0.02558,2.558,0.02460145807812971,0.026558541921870286,,0.9233486512447155,106.70480957525616,1285.3751904247438,0.0,0.08993109661668486,-125.19128097815452,125.19128097815451,2.558
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,Global Gaussian copula,0.75,FW,100000,4636.317392640301,4871.78,4635.82523357097,155.87594022657035,4896.098927172439,4974.560623439531,5067.37796364223,-24.318927172439544,-102.78062343953115,1.0049917950261382,1.0210971397393829,1.0401491782556334,-0.4991795026138197,-2.109713973938297,7035,0.07035,7.034999999999999,0.06876493214339574,0.07193506785660425,,0.9764575451337308,114.69366076839287,4757.086339231607,0.0,0.04463959460565203,-217.47428420792403,217.47428420792403,7.034999999999999
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,Global Gaussian copula,0.75,HVAC,100000,307.292471684,372.93,307.22202198886345,23.176176952836688,345.78524115313365,357.5068606072442,371.7149553116764,27.144758846866353,15.423139392755786,0.9272121876843742,0.9586433395201357,0.9967418960975958,7.278781231562586,4.135666047986428,0,0.0,0.0,0.0,0.0,3e-05,0.8506738763747734,55.68819128355574,317.24180871644427,0.0,0.10796946314536227,-40.26505189079995,40.26505189079995,0.0
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,Subsystem-block Gaussian copula,0.25,CW,100000,1256.6386696681602,1392.08,1256.6821982646077,32.48275870558858,1310.1946744603329,1330.9912428725509,1383.0709815916794,81.88532553966706,61.08875712744907,0.941177715691866,0.956116920631394,0.9935283759494278,5.8822284308133925,4.388307936860603,0,0.0,0.0,0.0,0.0,3e-05,0.9233486512447155,106.70480957525616,1285.3751904247438,0.0,0.03276826938667843,-45.61605244780709,45.61605244780708,0.0
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,Subsystem-block Gaussian copula,0.25,FW,100000,4636.317392640301,4871.78,4636.15605983338,73.90059503319581,4757.971054855647,4802.631852861332,4905.055835156398,113.80894514435295,69.14814713866781,0.9766391452109182,0.9858063896278839,1.0068303238562493,2.3360854789081804,1.4193610372116108,18,0.00018,0.018000000000000002,9.685172688744523e-05,0.0002631482731125548,,0.9764575451337308,114.69366076839287,4757.086339231607,0.0,0.009348844494153075,-45.545513629725065,45.545513629725065,0.018000000000000002
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,Subsystem-block Gaussian copula,0.25,HVAC,100000,307.292471684,372.93,307.35344270782133,13.894333996211028,330.2269477608033,338.8871776678029,357.30105745979995,42.70305223919672,34.04282233219709,0.8854931160292904,0.9087152486198561,0.9580914848893892,11.450688397070957,9.128475138014396,0,0.0,0.0,0.0,0.0,3e-05,0.8506738763747734,55.68819128355574,317.24180871644427,0.0,0.058041372245082656,-21.64536895135865,21.64536895135865,0.0
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,Subsystem-block Gaussian copula,0.5,CW,100000,1256.6386696681602,1392.08,1256.8143676504571,43.97179336475066,1329.5112442028803,1356.397155552457,1408.701678539731,62.56875579711959,35.68284444754295,0.9550537642972246,0.9743672458137873,1.011940174802979,4.4946235702775414,2.5632754186212683,30,0.0003,0.03,0.0001926624829800875,0.00040733751701991247,,0.9233486512447155,106.70480957525616,1285.3751904247438,0.0,0.05101859456907176,-71.02196512771322,71.0219651277132,0.03
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,Subsystem-block Gaussian copula,0.5,FW,100000,4636.317392640301,4871.78,4636.835170305385,89.26911602954236,4784.094959991129,4837.852544045868,4966.6876395910795,87.6850400088706,33.9274559541318,0.9820014368446706,0.9930359219927559,1.0194811012794256,1.7998563155329388,0.6964078007244129,234,0.00234,0.234,0.0020405286502010586,0.0026394713497989416,,0.9764575451337308,114.69366076839287,4757.086339231607,0.0,0.01657837685902508,-80.76620481426107,80.76620481426107,0.234
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,Subsystem-block Gaussian copula,0.5,HVAC,100000,307.292471684,372.93,307.32850324717936,19.112841666429627,338.9202391333149,349.87630501628115,369.82783174075433,34.0097608666851,23.053694983718856,0.9088039018939611,0.9381822460415659,0.9916816339279605,9.119609810603894,6.181775395843417,0,0.0,0.0,0.0,0.0,3e-05,0.8506738763747734,55.68819128355574,317.24180871644427,0.0,0.08750836966679243,-32.63449629983688,32.63449629983688,0.0
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,Subsystem-block Gaussian copula,0.75,CW,100000,1256.6386696681602,1392.08,1256.6393696321804,53.27960497825373,1344.5747121469583,1375.5318640063447,1431.7811514805308,47.50528785304164,16.54813599365525,0.9658745992665352,0.9881126544497045,1.028519303115145,3.412540073346477,1.1887345550295423,287,0.00287,0.28700000000000003,0.002538431769842767,0.0032015682301572332,,0.9233486512447155,106.70480957525616,1285.3751904247438,0.0,0.06476400320498898,-90.15667358160091,90.1566735816009,0.28700000000000003
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,Subsystem-block Gaussian copula,0.75,FW,100000,4636.317392640301,4871.78,4636.084509054687,102.37996010807626,4805.697650900717,4864.758695197388,4996.840328217358,66.08234909928251,7.021304802611667,0.9864356869359284,0.998558780404162,1.0256703562593874,1.3564313064071554,0.1441219595838003,793,0.00793,0.7929999999999999,0.007380251790651757,0.008479748209348242,,0.9764575451337308,114.69366076839287,4757.086339231607,0.0,0.022101235270431174,-107.67235596578121,107.67235596578121,0.7929999999999999
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Triangular,Subsystem-block Gaussian copula,0.75,HVAC,100000,307.292471684,372.93,307.19913274447856,23.23681385881232,345.6705693578241,357.64781829891484,371.2235765759638,27.259430642175914,15.282181701085165,0.9269046988920818,0.959021313112152,0.9954242795590695,7.3095301107918145,4.097868688784803,0,0.0,0.0,0.0,0.0,3e-05,0.8506738763747734,55.68819128355574,317.24180871644427,0.0,0.10834743673737857,-40.406009582470574,40.406009582470574,0.0
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Truncated normal,Global Gaussian copula,0.25,CW,100000,1256.6386696681602,1392.08,1256.5731159150089,46.0263796899454,1332.4559357047992,1360.4088981716102,1435.7899947447468,59.6240642952007,31.671101828389737,0.9571690820245958,0.9772490791991914,1.031399053750321,4.283091797540421,2.275092080080867,75,0.00075,0.075,0.0005803226856648185,0.0009196773143351815,,0.9253277757200656,103.94970997561086,1288.130290024389,0.0,0.05192130347912571,-72.27860814722112,72.27860814722112,0.075
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Truncated normal,Global Gaussian copula,0.25,FW,100000,4636.317392640301,4871.78,4636.191671755299,109.38135295265684,4816.386035497822,4881.078739568036,5040.823499950196,55.39396450217737,-9.29873956803658,0.9886296252084089,1.0019086944747169,1.0346985085431188,1.1370374791591036,-0.1908694474716958,1288,0.01288,1.288,0.012181125847716773,0.013578874152283229,,0.97861568788496,104.17966407581024,4767.6003359241895,0.0,0.02329300658975686,-113.47840364384682,113.47840364384683,1.288
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Truncated normal,Global Gaussian copula,0.25,HVAC,100000,307.292471684,372.93,307.26753911693027,15.09025535934313,332.1612691403272,341.3802687325497,366.2024702109126,40.768730859672814,31.549731267450284,0.890679937629923,0.9154003934586912,0.9819603416483325,10.9320062370077,8.459960654130878,0,0.0,0.0,0.0,0.0,3e-05,0.852850350421709,54.87651881723207,318.05348118276794,0.0,0.0625500430369822,-23.326787549781784,23.326787549781784,0.0
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Truncated normal,Global Gaussian copula,0.5,CW,100000,1256.6386696681602,1392.08,1256.6152628190052,63.54142450972929,1362.1728913572078,1397.5544652280803,1452.1188753607353,29.907108642792082,-5.474465228080362,0.9785162428576001,1.0039325794696285,1.0431288973052808,2.148375714239992,-0.3932579469628442,1342,0.01342,1.3419999999999999,0.012706821104702613,0.014133178895297386,,0.9253277757200656,103.94970997561086,1288.130290024389,0.0,0.07860480374956291,-109.42417520369122,109.42417520369122,1.3419999999999999
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Truncated normal,Global Gaussian copula,0.5,FW,100000,4636.317392640301,4871.78,4636.1536455061205,142.6724584742349,4873.171948784224,4950.565241973453,5059.18509590949,-1.3919487842240414,-78.7852419734536,1.0002857166752652,1.016171756929388,1.0384674792189899,-0.028571667526531196,-1.6171756929387944,5116,0.05116,5.116,0.04979441784888993,0.05252558215111006,,0.97861568788496,104.17966407581024,4767.6003359241895,0.0,0.03755606904442799,-182.96490604926385,182.96490604926385,5.116
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Truncated normal,Global Gaussian copula,0.5,HVAC,100000,307.292471684,372.93,307.28400667334614,20.774012769046347,341.72104181371367,353.3922735572339,371.28187328115985,31.20895818628634,19.537726442766086,0.9163141656978888,0.9476102044813609,0.9955806003302492,8.368583430211123,5.2389795518639115,0,0.0,0.0,0.0,0.0,3e-05,0.852850350421709,54.87651881723207,318.05348118276794,0.0,0.09475985405965193,-35.33879237446598,35.33879237446598,0.0
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Truncated normal,Global Gaussian copula,0.75,CW,100000,1256.6386696681602,1392.08,1256.6764076791508,77.76807551155576,1385.6391768633373,1423.9755991055729,1456.3208905368365,6.44082313666263,-31.895599105572956,0.9953732377904555,1.0229121883121466,1.0461474128906647,0.4626762209544444,-2.291218831214654,4077,0.04077,4.077,0.03954428979054852,0.04199571020945148,,0.9253277757200656,103.94970997561086,1288.130290024389,0.0,0.09758441259208095,-135.8453090811838,135.8453090811838,4.077
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Truncated normal,Global Gaussian copula,0.75,FW,100000,4636.317392640301,4871.78,4636.610610100525,170.79761877709802,4920.831489189463,5003.217758889282,5070.6401291448055,-49.05148918946361,-131.43775888928212,1.0100684943058724,1.0269794118144255,1.0408187826923232,-1.0068494305872517,-2.6979411814425553,9225,0.09225,9.225,0.0904564132474285,0.0940435867525715,,0.97861568788496,104.17966407581024,4767.6003359241895,0.0,0.04836372392946553,-235.61742296509237,235.61742296509237,9.225
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Truncated normal,Global Gaussian copula,0.75,HVAC,100000,307.292471684,372.93,307.3051403923331,25.3918948675713,349.4389272279223,361.92849187466226,372.5151810296936,23.4910727720777,11.00150812533775,0.937009431335431,0.9704998039167196,0.9988876760509844,6.299056866456895,2.9500196083280374,0,0.0,0.0,0.0,0.0,3e-05,0.852850350421709,54.87651881723207,318.05348118276794,0.0,0.11764945349501066,-43.87501069189432,43.87501069189432,0.0
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Truncated normal,Subsystem-block Gaussian copula,0.25,CW,100000,1256.6386696681602,1392.08,1256.6263718232938,35.3593592577086,1314.9962794883102,1336.768182648776,1392.9082025909038,77.08372051168976,55.31181735122391,0.9446269463596275,0.9602667825475376,1.0005949389337565,5.537305364037251,3.9733217452462437,1,1e-05,0.001,0.0,2.9599901999754997e-05,,0.9253277757200656,103.94970997561086,1288.130290024389,0.0,0.034939006827471975,-48.63789262438695,48.63789262438695,0.001
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Truncated normal,Subsystem-block Gaussian copula,0.25,FW,100000,4636.317392640301,4871.78,4636.618217772304,80.35424728804398,4769.374035605393,4816.372919684414,4923.348884607155,102.4059643946066,55.40708031558552,0.9789797641940714,0.9886269330069122,1.0105852244163642,2.102023580592855,1.1373066993087848,59,0.00059,0.059000000000000004,0.00043949396227924945,0.0007405060377207506,,0.97861568788496,104.17966407581024,4767.6003359241895,0.0,0.010011245121952173,-48.77258376022472,48.772583760224734,0.059000000000000004
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Truncated normal,Subsystem-block Gaussian copula,0.25,HVAC,100000,307.292471684,372.93,307.27774158059947,15.158100163687697,332.26552596307,341.4887129418372,363.8023846199231,40.66447403693002,31.4412870581628,0.8909594990026815,0.9156911831760309,0.9755245880458078,10.904050099731858,8.430881682396912,0,0.0,0.0,0.0,0.0,3e-05,0.852850350421709,54.87651881723207,318.05348118276794,0.0,0.06284083275432195,-23.435231759069268,23.435231759069268,0.0
Scenario Bravo,Case C - CMM + CUM + DBM + IGM,Truncated normal,Subsystem-block Gaussian copula,0.5,CW,100000,1256.6386696681602,1392.08,1256.5256284902218,48.065040799483086,1335.5594226413816,1363.5163022513184,1427.6983918127967,56.52057735861831,28.563697748681534,0.9593984703762584,0.9794812814287386,1.0255864546669708,4.060152962374168,2.051871857126138,88,0.00088,0.08800000000000001,0.0006962166203118465,0.0010637833796881535,,0.9253277757200656,103.94970997561086,1288.130290024389,0.0,0.054153505708672944,-75.38601222692932,75.38601222692932,0.08800000000000001
